price_aprox_usd,surface_covered_in_m2,lat,lon,neighborhood
148000.0,67.0,-34.6206226,-58.3684327,San Telmo
24992.43,45.0,-34.5443774,-58.4795553,Saavedra
90000.0,33.0,-34.5849069,-58.4430006,Palermo
119000.0,85.0,-34.6037137392,-58.3815808896,Villa Luro
119000.0,50.0,-34.574613,-58.488958,Villa Urquiza
85000.0,35.0,-34.5942200865,-58.4034886949,Recoleta
136000.0,45.0,-34.6047969,-58.454126,Villa Crespo
55000.0,55.0,,,Villa Lugano
170000.0,67.0,-34.564492,-58.4723806,Coghlan
142785.73,56.0,-34.6264093998,-58.4593235105,Flores
170000.0,47.0,-34.5535083,-58.4540023,Belgrano
165000.0,34.0,-34.5596702,-58.4544156,Belgrano
107000.0,46.0,-34.6111519,-58.4870799,Villa Santa Rita
125000.0,38.0,-34.5571189,-58.4903117,Saavedra
84000.0,36.0,-34.61335,-58.38465,Centro / Microcentro
123000.0,63.0,-34.6005818,-58.4045072,Barrio Norte
75180.0,34.0,-34.596269,-58.497952,Villa Devoto
150000.0,77.0,-34.6037137392,-58.3815808896,Flores
90000.0,70.0,-34.604265,-58.460655,Caballito
155000.0,37.0,-34.587156,-58.3966617,Barrio Norte
120000.0,53.0,-34.5995352,-58.4302201,Almagro
145000.0,80.0,-34.626109,-58.366447,San Telmo
109900.0,42.0,-34.62468,-58.435206,Caballito
59031.0,35.0,-34.6186349,-58.478887,Flores
83000.0,40.0,-34.6036844,-58.3815591,Villa Crespo
100693.21,42.0,-34.6321116,-58.3703982,Barracas
70000.0,46.0,-34.6253806,-58.481217,Floresta
155000.0,66.0,-34.5907572,-58.4354142,Palermo
149900.0,54.0,-34.588677,-58.4137973,Palermo
125000.0,40.0,-34.5441874,-58.4789795,Saavedra
90000.0,42.0,-34.6046722,-58.4044552,Once
125000.0,46.0,-34.558751,-58.451675,Belgrano
249000.0,78.0,-34.597769,-58.42644,Villa Crespo
164000.0,67.0,-34.6196831,-58.3757822,San Telmo
112992.12,43.0,-34.6132024,-58.4330886,Caballito
259000.0,73.0,-34.551488,-58.463507,Nuñez
95000.0,40.0,-34.5945508,-58.4421781,Villa Crespo
85000.0,50.0,-34.6073563,-58.387814,Congreso
188500.0,44.0,-34.5900864,-58.4202008,Palermo
98000.0,45.0,-34.6380573,-58.3634811,Boca
215000.0,81.0,-34.5849876,-58.4129571,Palermo
109000.0,67.0,-34.58751,-58.510665,Villa Devoto
86000.0,40.0,-34.616075,-58.501434,Villa Devoto
110000.0,53.0,-34.571436,-58.482973,Villa Urquiza
128000.0,60.0,,,Las Cañitas
129000.0,55.0,,,
89000.0,42.0,-34.647382,-58.4772734,Parque Avellaneda
85000.0,34.0,-34.613767,-58.418684,Almagro
94000.0,48.0,-34.601996,-58.390628,Tribunales
45000.0,41.0,-34.6473525,-58.4576157,Flores
84500.0,46.0,-34.601799,-58.490956,Villa del Parque
180000.0,85.0,-34.6315575,-58.4436023,Parque Chacabuco
118000.0,80.0,-34.6327951,-58.4876292,Floresta
121515.0,47.0,-34.6244303,-58.3741828,San Telmo
91179.37,50.0,-34.628026,-58.360072,Boca
105000.0,56.0,-34.5532325,-58.4786497,Saavedra
238036.0,67.0,-34.589548,-58.4193856,Palermo
103000.0,38.0,-34.6362315,-58.3755151,Barracas
100000.0,52.0,-34.637834,-58.503098,Villa Luro
285000.0,80.0,-34.581244,-58.442786,Palermo
94800.0,43.0,-34.5982393,-58.4250113,Palermo
155000.0,99.0,-34.6033015,-58.4059201,Balvanera
101510.0,34.0,-34.5731507,-58.482362,Villa Urquiza
105000.0,70.0,-34.608557,-58.401282,Balvanera
145000.0,55.0,-34.6230792,-58.4090293,Boedo
110000.0,50.0,-34.6118022511,-58.3982710524,Congreso
220000.0,53.0,-34.5830542765,-58.4241328351,Palermo
106000.0,47.0,-34.6087862,-58.4304906,Caballito
160000.0,38.0,-34.5745068,-58.458131,Colegiales
72000.0,34.0,-34.6131267465,-58.3996658011,Congreso
158000.0,86.0,-34.615533,-58.394541,Balvanera
105000.0,69.0,-34.618862,-58.382945,Monserrat
100800.0,45.0,-34.6157142,-58.4170204,Almagro
140000.0,54.0,-34.550716,-58.45499,Nuñez
138000.0,58.0,-34.5705687,-58.448536,Belgrano
56900.0,35.0,-34.611630054,-58.4013462067,Congreso
85000.0,35.0,-34.615229,-58.435214,Caballito
110000.0,53.0,-34.611050492,-58.4430183058,Caballito
93000.0,50.0,-34.6145386963,-58.4762577092,Paternal
205000.0,52.0,-34.5577492288,-58.4518146515,Belgrano
165000.0,40.0,-34.5667705,-58.4718696,Villa Urquiza
95000.0,35.0,-34.5582269,-58.4583569,Belgrano
92000.0,60.0,,,Floresta
62300.0,33.0,-34.6172737911,-58.4154084613,Almagro
210000.0,59.0,-34.5666702,-58.4533539,Belgrano
85000.0,45.0,-34.5678672598,-58.4722804869,Belgrano
300000.0,83.0,-34.5847516,-58.4150253,Palermo
69458.0,34.0,-34.63099,-58.4201892,Boedo
84000.0,33.0,,,
97000.0,40.0,-34.591707,-58.425593,Palermo
120000.0,70.0,-34.577168,-58.538654,Villa del Parque
135000.0,60.0,-34.6044653,-58.4274665,Almagro
105000.0,43.0,-34.62048,-58.411564,Boedo
180000.0,84.0,-34.583298,-58.422503,Palermo
120000.0,56.0,-34.567821,-58.493614,Villa Urquiza
77500.0,36.0,-34.6014395,-58.4373077,Villa Crespo
280000.0,73.0,-34.6060978493,-58.3987216635,Congreso
105000.0,58.0,-34.60582,-58.402162,Balvanera
99000.0,55.0,-34.613932,-58.386225,Monserrat
89600.0,34.0,-34.5809943,-58.4908182,Villa Urquiza
84000.0,33.0,-34.609251,-58.431375,Caballito
92000.0,67.0,-34.6072575,-58.4206254,Almagro
158000.0,52.0,-34.5817888,-58.449509,Colegiales
73000.0,33.0,-34.5843603,-58.453461,Chacarita
92000.0,37.0,,,
78500.0,35.0,-34.60315215,-58.4092647,Almagro
120000.0,55.0,-34.55319,-58.47589,Saavedra
156000.0,48.0,-34.564492,-58.4723806,Coghlan
179000.0,77.0,-34.6086026,-58.4214929,Centro / Microcentro
95000.0,35.0,-34.5582269,-58.4583569,Belgrano
150000.0,44.0,-34.597824,-58.416438,Palermo
195000.0,58.0,-34.5427503,-58.4601452,Nuñez
95000.0,43.0,-34.6105808,-58.4796249,Villa del Parque
115000.0,36.0,-34.5961791,-58.4141145,Palermo
106000.0,57.0,-34.617356,-58.461357,Caballito
205000.0,67.0,-34.5641673,-58.4741508,Coghlan
109000.0,35.0,-34.5785366,-58.4574938,Colegiales
235000.0,66.0,-34.5827599505,-58.4047213022,Palermo
87611.0,34.0,-34.5902136647,-58.4491363,Colegiales
120000.0,45.0,-34.5545156,-58.4831569,Saavedra
114803.0,34.0,,,Palermo
160000.0,45.0,-34.616571,-58.3675043,Puerto Madero
90450.0,31.0,-34.5731507,-58.482362,Villa Urquiza
330000.0,95.0,-34.5605292054,-58.4663250096,Nuñez
225208.0,88.0,,,San Telmo
135000.0,47.0,-34.5711496,-58.4232966,Palermo
75000.0,45.0,-34.6344727,-58.5241961,Liniers
82000.0,36.0,-34.5825736,-58.4520313,Chacarita
158000.0,76.0,-34.6277278,-58.4634637,Flores
99000.0,47.0,-34.6361792,-58.4394757,Caballito
173359.0,65.0,-34.5731507,-58.482362,Villa Urquiza
126024.0,49.0,,,San Telmo
97000.0,39.0,-34.595169,-58.407269,Recoleta
130000.0,47.0,-34.5963526477,-58.3760261536,Retiro
128000.0,57.0,-34.5694484,-58.4514911,Belgrano
98000.0,54.0,-34.6342368,-58.48704,Floresta
145000.0,43.0,-34.5759375,-58.4197776,Palermo
115000.0,40.0,-34.6211623743,-58.4022280693,San Cristobal
250000.0,45.0,-34.540334,-58.473485,Nuñez
93975.0,31.0,-34.595916,-58.408314,Recoleta
75000.0,54.0,-34.6238725,-58.3865046,Constitución
148975.0,50.0,-34.5773676815,-58.4324453005,Palermo
76000.0,34.0,-34.6177615,-58.383662,Centro / Microcentro
131400.0,40.0,-34.5687846,-58.4768939,Villa Urquiza
100000.0,37.0,-34.563811,-58.466804,Belgrano
155000.0,67.0,-34.546589,-58.463674,Nuñez
225000.0,67.0,,,Palermo
65000.0,36.0,-34.610315,-58.408449,Balvanera
115000.0,78.0,-34.6452033784,-58.4521270586,Flores
164566.71,39.0,-34.5518,-58.490947,Saavedra
125400.0,57.0,-34.604689,-58.494072,Villa del Parque
152800.0,35.0,,,Palermo
220000.0,90.0,-34.5894036279,-58.3928584221,Barrio Norte
75000.0,45.0,-34.6469378,-58.4683046,Mataderos
79900.0,43.0,-34.599902,-58.376893,San Nicolás
89000.0,83.0,-34.628967,-58.384341,Constitución
179000.0,93.0,-34.602798,-58.425008,Almagro
125000.0,46.0,-34.5789278,-58.4559767,Colegiales
121246.2,37.0,-34.6204532,-58.4029587,San Cristobal
99029.7,46.0,-34.639448,-58.4769238,Flores
245000.0,88.0,-34.577539,-58.484302,Villa Urquiza
210000.0,97.0,-34.5600507604,-58.4853089188,Saavedra
72379.41,42.0,-34.631591,-58.370191,Barracas
205000.0,45.0,-34.5403345,-58.4734852,Nuñez
115000.0,77.0,-34.616257,-58.444176,San Telmo
85000.0,40.0,-34.6170597,-58.5090007,Villa Devoto
295000.0,90.0,-34.6065152,-58.4414368,Caballito
106000.0,58.0,-34.6361792,-58.4394757,Caballito
210000.0,76.0,-34.6211671,-58.4604855,Flores
115000.0,48.0,-34.5983544,-58.415585,Palermo
165000.0,73.0,-34.5851389,-58.4123152,Recoleta
79000.0,36.0,,,Paternal
170000.0,66.0,-34.550157,-58.474418,Saavedra
120000.0,64.0,-34.6251642417,-58.4694669995,Flores
150000.0,57.0,-34.5661089469,-58.4560875555,Belgrano
120000.0,55.0,-34.630264,-58.4411428,Parque Chacabuco
64900.0,35.0,-34.626,-58.39331,San Cristobal
94000.0,38.0,-34.553796,-58.4568112,Belgrano
84000.0,40.0,-34.598365,-58.4423446,Villa Crespo
78400.0,43.0,-34.586557,-58.477121,Villa Urquiza
259000.0,97.0,-34.543664,-58.48074,Saavedra
132900.0,60.0,-34.617228,-58.457265,Caballito
180000.0,40.0,-34.5855076,-58.3882428,Barrio Norte
89000.0,33.0,-34.6109658,-58.4179627,Almagro
112000.0,38.0,-34.626138,-58.440472,Caballito
145000.0,40.0,-34.590708,-58.415568,Palermo
180000.0,60.0,-34.5378512,-58.4707306,Nuñez
119500.0,40.0,-34.596715,-58.444045,Villa Crespo
266078.94,77.0,-34.574537,-58.4554388,Colegiales
